"Order ID","Order Date","Customer ID","Product ID","Sales","Quantity","Discount","Profit","Shipping Cost"
"CA-2011-116904","2011-09-23","SC-20095","OFF-BI-10000301","12.94","2","0.0","6.47","1.04"
"CA-2011-102085","2011-10-04","JD-16015","OFF-LA-10002475","29.24","4","0.0","13.7428","1.04"
"US-2013-131114","2013-12-10","RW-19630","OFF-SU-10001664","20.568","3","0.2","1.5426","1.04"
"CA-2013-150000","2013-04-09","PG-18820","OFF-EN-10002973","17.92","4","0.0","8.6016","1.04"
"CA-2012-158421","2012-09-21","GB-14575","OFF-BI-10000050","14.6","2","0.0","6.862","1.04"
"CA-2011-138709","2011-07-04","MS-17770","OFF-PA-10004734","21.84","3","0.0","10.92","1.04"
"US-2011-164763","2011-03-17","MH-17440","OFF-PA-10003349","12.96","2","0.0","6.3504","1.04"
"US-2014-161935","2014-07-15","JL-15835","OFF-AR-10004757","13.12","5","0.2","2.132","1.04"
"US-2011-103338","2011-03-11","RB-19435","OFF-AR-10001770","7.98","3","0.0","2.0748","1.04"
"US-2012-144771","2012-10-02","CK-12205","FUR-FU-10000629","11.032","1","0.2","3.0338","1.04"
"CA-2011-130918","2011-08-22","JP-15520","OFF-SU-10003936","7.632","3","0.2","-1.8126","1.04"
"CA-2013-105207","2013-01-03","BO-11350","OFF-BI-10004364","11.88","2","0.0","5.346","1.04"
"MO-2014-340","2014-11-13","KW-6570","OFF-ACC-10004281","14.04","2","0.0","7.02","1.04"
"TU-2013-7200","2013-09-28","ON-8715","FUR-SAF-10000593","149.544","6","0.6","-142.236","1.04"
"MO-2011-8850","2011-04-20","TS-11505","OFF-IBI-10002486","8.91","1","0.0","1.59","1.04"
"EG-2012-2610","2012-04-10","AH-120","OFF-ADV-10004598","13.38","1","0.0","3.21","1.04"
"MO-2014-4870","2014-01-16","GH-4425","OFF-AVE-10001847","12.36","1","0.0","1.23","1.04"
"TU-2014-4210","2014-12-26","AD-180","OFF-ROG-10003733","11.904","1","0.6","-14.586","1.04"
"IR-2011-6700","2011-02-24","TS-11430","OFF-IBI-10001494","9.27","1","0.0","4.05","1.04"
"SF-2011-6020","2011-07-26","DP-3390","OFF-BOS-10001348","32.13","1","0.0","16.05","1.04"
"IV-2013-7910","2013-06-19","AS-630","FUR-ADV-10001659","34.2","2","0.0","8.16","1.04"
"IZ-2013-740","2013-04-09","TH-11235","OFF-HON-10000137","6.66","1","0.0","2.73","1.04"
"SA-2014-2680","2014-09-23","AS-285","OFF-SAN-10003285","12.36","1","0.0","3.45","1.04"
"TU-2012-6890","2012-03-23","EM-4095","OFF-ACC-10000808","12.048","1","0.6","-12.372","1.04"
"EG-2013-8450","2013-11-06","JF-5565","OFF-CAR-10004886","13.83","1","0.0","5.1","1.04"
"AU-2011-3990","2011-03-28","LR-7035","OFF-AME-10002949","21.48","2","0.0","2.52","1.04"
"UP-2014-5160","2014-08-07","ME-7320","OFF-IBI-10003732","8.49","1","0.0","2.37","1.04"
"SU-2014-3390","2014-01-02","JM-5250","OFF-ACC-10000233","15.15","1","0.0","2.1","1.04"
"NI-2011-2900","2011-08-10","EM-3825","OFF-FEL-10002158","15.84","2","0.7","-10.56","1.04"
"NI-2014-9870","2014-12-17","PF-9225","OFF-STA-10004163","14.076","2","0.7","-16.944","1.04"
"IR-2014-7190","2014-11-18","BG-1740","OFF-ACC-10003422","16.65","1","0.0","4.65","1.04"
"MO-2014-2000","2014-10-28","DP-3105","OFF-EAT-10003338","24.72","1","0.0","10.86","1.04"
"TU-2014-8390","2014-02-25","CA-2775","OFF-ACM-10000476","12.732","1","0.6","-10.188","1.04"
"KG-2012-7180","2012-08-31","TA-11385","OFF-STO-10000631","11.43","1","0.0","4.89","1.04"
"TU-2012-1560","2012-08-23","CG-2040","OFF-SAN-10004824","41.76","4","0.6","-35.52","1.04"
"MX-2012-154403","2012-04-09","MT-18070","OFF-SU-10003701","11.0","1","0.0","0.88","1.04"
"US-2014-157315","2014-09-23","HR-14770","OFF-FA-10002552","14.256","3","0.4","-5.484","1.04"
"US-2012-129581","2012-06-17","RS-19420","OFF-EN-10001375","16.836","1","0.4","-0.564","1.04"
"MX-2014-159877","2014-01-13","GG-14650","OFF-LA-10000276","12.36","2","0.0","3.8","1.04"
"MX-2011-130757","2011-10-10","KH-16690","OFF-LA-10000448","11.28","2","0.0","2.48","1.04"
"MX-2012-126928","2012-03-13","TN-21040","OFF-FA-10002719","22.76","2","0.0","0.2","1.03"
"MX-2014-143658","2014-10-02","SC-20575","OFF-LA-10002782","13.08","3","0.0","4.56","1.03"
"US-2013-159660","2013-04-18","NF-18475","OFF-FA-10003892","11.472","2","0.4","-3.288","1.03"
"US-2014-100776","2014-11-22","CJ-12010","OFF-ST-10000880","9.588","1","0.4","-0.012","1.03"
"MX-2013-134453","2013-03-27","RM-19375","OFF-FA-10001700","11.12","1","0.0","4.32","1.03"
"ES-2014-4794612","2014-12-03","BT-11395","OFF-FA-10001551","25.14","2","0.0","7.74","1.03"
"ES-2014-2888626","2014-11-21","CM-11815","OFF-BI-10001723","24.72","2","0.0","2.46","1.03"
"ES-2011-3721082","2011-03-31","LB-16735","OFF-AR-10002433","20.64","2","0.0","9.06","1.03"
"ES-2012-3605781","2012-07-04","DJ-13420","OFF-EN-10003271","56.943","3","0.1","13.203","1.03"
"IT-2013-1539522","2013-01-14","RD-19720","OFF-AR-10000799","16.02","2","0.5","-14.76","1.03"
"ES-2012-5419499","2012-03-17","AA-10480","OFF-ST-10003931","42.795","1","0.1","1.425","1.03"
"IT-2014-4574180","2014-10-03","SF-20965","OFF-ST-10001173","15.714","1","0.1","-1.236","1.03"
"ES-2013-2371724","2013-08-24","DW-13480","OFF-EN-10003484","6.0","1","0.0","1.26","1.03"
"ES-2014-3856656","2014-04-23","AB-10015","OFF-LA-10001607","21.6","2","0.0","10.8","1.03"
"ES-2012-5913584","2012-11-29","DB-13405","OFF-EN-10000142","29.28","2","0.0","9.9","1.03"
"IN-2012-78886","2012-05-31","SL-20155","OFF-EN-10004144","11.91","1","0.0","4.26","1.03"
"IN-2014-71480","2014-12-23","PV-18985","OFF-ST-10002714","28.998","3","0.1","9.918","1.03"
"ID-2011-85039","2011-09-26","LH-17155","OFF-LA-10001229","12.78","2","0.4","-3.42","1.03"
"ID-2013-83226","2013-06-18","KB-16405","OFF-LA-10001246","12.672","2","0.4","-4.248","1.03"
"CA-2012-155334","2012-07-30","HA-14920","FUR-FU-10003274","5.28","3","0.0","2.3232","1.03"
"CA-2014-100013","2014-11-07","ZC-21910","OFF-EN-10001219","15.28","2","0.0","7.4872","1.03"
"US-2013-162859","2013-02-15","PG-18820","OFF-FA-10000304","8.72","4","0.0","3.5752","1.03"
"CA-2014-100426","2014-06-05","DC-12850","OFF-PA-10002870","12.48","2","0.0","5.616","1.03"
"US-2014-126179","2014-07-04","CS-12460","FUR-FU-10002554","23.99","1","0.0","5.5177","1.03"
"CA-2014-158967","2014-12-11","BT-11680","FUR-FU-10001940","19.104","3","0.2","5.7312","1.03"
"CA-2014-128629","2014-07-11","BP-11155","FUR-FU-10000771","18.84","3","0.0","7.9128","1.03"
"US-2011-150119","2011-04-23","LB-16795","FUR-FU-10002191","22.336","4","0.2","7.8176","1.03"
"CA-2013-168893","2013-11-04","AP-10915","OFF-AR-10001770","7.98","3","0.0","2.0748","1.03"
"CA-2012-156482","2012-02-06","IL-15100","OFF-AR-10001022","5.68","2","0.0","1.7608","1.03"
"CA-2014-147452","2014-10-01","CS-11845","OFF-AP-10001626","3.89","1","0.0","1.0114","1.03"
"US-2011-105151","2011-03-30","SG-20890","OFF-AR-10001231","10.5","5","0.0","2.94","1.03"
"CA-2014-100615","2014-04-21","SJ-20215","OFF-AR-10001683","15.76","2","0.2","3.546","1.03"
"NI-2014-8030","2014-11-07","DW-3540","OFF-WIL-10000777","8.505","1","0.7","-11.355","1.03"
"TU-2011-2310","2011-11-18","JR-6210","OFF-BIC-10003473","11.076","1","0.6","-14.424","1.03"
"IR-2013-8670","2013-06-30","BD-1620","OFF-AVE-10004556","19.08","4","0.0","8.16","1.03"
"MZ-2013-7330","2013-12-23","CS-1950","OFF-ELI-10003004","15.42","1","0.0","1.05","1.03"
"CA-2014-240","2014-03-18","TB-11280","OFF-AVE-10000585","9.24","1","0.0","2.85","1.03"
"SF-2012-1990","2012-09-25","AM-360","OFF-BIC-10001632","14.55","1","0.0","3.18","1.03"
"TU-2012-7140","2012-12-11","MK-7905","OFF-SME-10001853","13.992","2","0.6","-16.848","1.03"
"TU-2013-7590","2013-11-13","AW-840","OFF-STO-10004495","5.412","1","0.6","-3.948","1.03"
"PL-2013-5330","2013-11-13","BD-1320","OFF-AVE-10001473","22.68","2","0.0","3.36","1.03"
"HR-2014-3840","2014-08-25","SG-10470","OFF-AVE-10004512","8.82","2","0.0","0.0","1.03"
"EG-2014-150","2014-06-27","PW-9240","OFF-TEN-10000766","23.7","1","0.0","0.0","1.03"
"TO-2014-1980","2014-12-19","JO-5550","FUR-SAF-10000565","51.93","1","0.0","9.33","1.03"
"TU-2011-1510","2011-05-16","RD-9720","OFF-FEL-10004974","10.752","1","0.6","-9.948","1.03"
"TU-2011-3230","2011-11-23","CS-1845","TEC-SAN-10001738","15.924","1","0.6","-8.376","1.03"
"TU-2013-780","2013-12-03","CV-2805","OFF-ELD-10002279","19.56","1","0.6","-27.9","1.03"
"GG-2014-4090","2014-08-11","SJ-10215","OFF-HAR-10002083","28.56","4","0.0","11.04","1.03"
"MX-2012-128615","2012-06-27","JL-15235","OFF-LA-10000990","28.72","4","0.0","14.0","1.03"
"MX-2013-136819","2013-02-06","SG-20470","OFF-PA-10004386","19.86","1","0.0","2.58","1.03"
"MX-2014-133928","2014-06-23","KC-16255","OFF-SU-10001722","15.036","1","0.4","1.496","1.03"
"US-2014-168760","2014-03-21","MP-18175","OFF-LA-10004312","13.824","4","0.4","-9.216","1.03"
"US-2014-133011","2014-05-01","AH-10075","OFF-ST-10003648","13.248","2","0.4","-5.112","1.03"
"MX-2014-103758","2014-09-25","TA-21385","OFF-SU-10003157","32.0","2","0.0","14.08","1.03"
"US-2012-127908","2012-04-21","KC-16255","OFF-SU-10003485","43.68","3","0.2","-2.22","1.02"
"MX-2012-124982","2012-11-02","CS-11860","OFF-EN-10003472","23.82","3","0.0","3.06","1.02"
"MX-2013-153479","2013-03-20","SC-20230","OFF-EN-10004820","39.2","2","0.0","8.2","1.02"
"MX-2014-108980","2014-05-05","JM-15265","FUR-FU-10002007","16.8","1","0.0","1.34","1.02"
"ES-2011-1653919","2011-09-19","EB-13705","OFF-ST-10001818","43.632","1","0.1","1.452","1.02"
"ES-2014-2504278","2014-06-26","AO-10810","OFF-BI-10003114","13.98","2","0.0","6.84","1.02"
"ES-2013-2475819","2013-11-06","BD-11560","OFF-BI-10001843","15.9","2","0.0","0.3","1.02"
"ES-2013-4250046","2013-08-16","CS-11950","OFF-AR-10000594","19.77","2","0.5","-3.21","1.02"
"IT-2011-3462831","2011-06-25","SP-20860","OFF-FA-10002308","17.955","3","0.5","-17.325","1.02"
"ES-2014-4226673","2014-11-11","VT-21700","OFF-AR-10002382","26.94","1","0.0","12.39","1.02"
"ES-2014-4592758","2014-09-01","CS-12460","OFF-BI-10003440","33.21","3","0.0","10.26","1.02"
"ES-2012-1216394","2012-08-30","JK-16120","OFF-LA-10004753","25.08","4","0.0","11.76","1.02"
"IT-2014-5269744","2014-09-16","SG-20470","OFF-PA-10002941","14.88","1","0.5","-2.1","1.02"
"ES-2012-4717022","2012-08-16","JL-15850","OFF-LA-10004332","12.3","2","0.0","2.46","1.02"
"ES-2013-2659584","2013-10-18","LR-17035","OFF-BI-10001544","11.97","3","0.0","1.26","1.02"
"IN-2011-76961","2011-06-17","RE-19450","OFF-BI-10000106","19.2","4","0.0","6.48","1.02"
"ID-2012-76954","2012-08-02","PK-18910","OFF-SU-10003651","10.5","2","0.5","-8.22","1.02"
"IN-2011-52146","2011-03-01","BD-11620","OFF-BI-10000583","21.546","6","0.1","4.266","1.02"
"IN-2011-38111","2011-04-19","DB-13060","OFF-BI-10002386","15.444","2","0.1","0.324","1.02"
"IN-2013-54673","2013-05-24","KM-16660","OFF-FA-10001651","32.472","4","0.4","-7.608","1.02"
"CA-2011-129924","2011-07-12","AC-10420","OFF-BI-10003314","7.712","2","0.2","2.7956","1.02"
"CA-2013-140081","2013-06-21","CG-12040","OFF-PA-10001870","15.552","3","0.2","5.4432","1.02"
"CA-2013-151155","2013-12-21","AB-10255","OFF-BI-10003910","15.42","2","0.0","6.939","1.02"
"CA-2011-164910","2011-11-12","DM-13345","OFF-AR-10003651","7.872","3","0.2","0.8856","1.02"
"CA-2012-153612","2012-12-22","BT-11305","OFF-AR-10000203","17.12","4","0.0","4.9648","1.02"
"CA-2014-117667","2014-12-05","MS-17980","OFF-AR-10000716","13.392","3","0.2","3.1806","1.02"
"CA-2011-144029","2011-05-26","MM-18055","OFF-AR-10000716","13.392","3","0.2","3.1806","1.02"
"CA-2014-117443","2014-12-24","JB-15400","OFF-BI-10004002","13.84","4","0.8","-22.144","1.02"
"CA-2014-134096","2014-09-25","PP-18955","OFF-BI-10004002","15.57","3","0.7","-11.418","1.02"
"US-2012-160563","2012-10-20","NS-18640","FUR-FU-10001731","16.02","6","0.0","6.0876","1.02"
"CA-2011-165393","2011-12-27","NC-18415","OFF-BI-10001658","4.984","1","0.8","-8.4728","1.02"
"CA-2014-161172","2014-03-17","SP-20920","OFF-BI-10004654","5.193","3","0.7","-3.462","1.02"
"CA-2014-101700","2014-04-24","SO-20335","FUR-FU-10001025","11.664","3","0.2","3.3534","1.02"
"CA-2013-146423","2013-04-22","BT-11680","OFF-AR-10004817","15.48","3","0.0","4.4892","1.02"
"CA-2014-124261","2014-11-15","JE-15715","OFF-AR-10003504","34.24","8","0.0","9.9296","1.02"
"IR-2013-2290","2013-10-01","SM-10950","TEC-EPS-10001341","44.82","1","0.0","3.57","1.02"
"NI-2011-2280","2011-01-15","MB-8085","OFF-SAN-10004232","14.706","2","0.7","-14.754","1.02"
"TS-2014-6460","2014-08-04","EM-4065","OFF-ACC-10004364","14.52","1","0.0","4.2","1.02"
"TU-2012-6830","2012-07-14","RP-9855","OFF-BOS-10004950","6.192","1","0.6","-6.678","1.02"
"NI-2014-4360","2014-09-03","CG-2520","OFF-WIL-10002233","4.77","2","0.7","-10.83","1.02"
"UP-2014-1960","2014-10-21","MM-8280","OFF-EAT-10003405","14.88","1","0.0","3.27","1.02"
"NI-2014-9060","2014-10-28","SH-9975","OFF-SAN-10004288","13.644","1","0.7","-30.486","1.02"
"EG-2011-2040","2011-03-03","AP-720","OFF-BIN-10001274","23.88","2","0.0","10.02","1.02"
"SF-2014-2670","2014-11-12","SA-10830","FUR-DEF-10003676","22.32","1","0.0","0.87","1.02"
"SO-2011-6480","2011-09-01","SW-10755","OFF-HON-10001132","18.24","4","0.0","6.48","1.02"
"SA-2012-4320","2012-10-19","MT-8070","OFF-IBI-10000080","15.84","1","0.0","1.26","1.02"
"TU-2014-5890","2014-01-04","CM-2715","OFF-ELD-10001882","8.208","2","0.6","-7.032","1.02"
"KZ-2014-660","2014-03-03","SP-10620","OFF-FEL-10002837","7.929","1","0.7","-7.671","1.02"
"TU-2011-9570","2011-06-28","SM-10320","OFF-FIS-10001399","8.904","2","0.6","-5.136","1.02"
"MX-2012-121678","2012-11-28","JB-15925","OFF-BI-10003184","11.58","3","0.0","4.26","1.02"
"US-2011-143175","2011-10-21","AH-10075","OFF-ST-10003489","38.4","3","0.6","-52.8","1.02"
"MX-2014-142048","2014-06-06","AI-10855","OFF-BI-10004145","6.04","2","0.0","2.44","1.02"
"MX-2014-120215","2014-10-13","BE-11335","OFF-BI-10002222","15.28","2","0.0","1.96","1.02"
"MX-2013-110149","2013-07-07","MM-18280","OFF-FA-10001727","51.52","7","0.0","0.0","1.02"
"MX-2012-157651","2012-07-09","MV-18190","FUR-FU-10001175","28.04","1","0.0","1.4","1.01"
"US-2013-136196","2013-02-15","JE-15610","FUR-FU-10000686","13.61","1","0.5","-7.09","1.01"
"MX-2014-132927","2014-06-06","BE-11335","OFF-LA-10000989","6.4","2","0.0","1.96","1.01"
"MX-2014-136854","2014-07-01","CA-12265","OFF-LA-10004239","21.9","3","0.0","5.88","1.01"
"MX-2013-106782","2013-10-19","BE-11335","OFF-BI-10003184","19.3","5","0.0","7.1","1.01"
"MX-2014-102659","2014-04-25","CD-11920","OFF-FA-10000455","8.64","1","0.0","3.18","1.01"
"ES-2013-5488008","2013-08-25","KS-16300","OFF-BI-10001507","22.38","2","0.0","5.76","1.01"
"IT-2012-2644618","2012-06-20","BF-11020","OFF-FA-10002531","14.07","2","0.5","-9.87","1.01"
"IT-2014-2944328","2014-06-24","AA-10315","FUR-FU-10000444","29.988","2","0.4","-4.512","1.01"
"IT-2012-5640548","2012-07-25","RS-19420","OFF-AR-10000711","21.825","3","0.5","-12.285","1.01"
"IT-2014-4756774","2014-12-08","MH-17620","OFF-ST-10001562","20.16","2","0.5","-18.18","1.01"
"ES-2013-4487295","2013-06-07","DK-13150","OFF-EN-10002240","13.44","1","0.0","4.95","1.01"
"IN-2014-52846","2014-04-18","DK-12985","OFF-LA-10004062","17.0316","2","0.17","5.9316","1.01"
"ID-2014-67644","2014-06-16","AS-10135","OFF-EN-10004493","29.79","2","0.5","-29.79","1.01"
"IN-2012-56857","2012-10-08","GB-14530","OFF-FA-10002360","32.58","3","0.0","11.07","1.01"
"IN-2012-78984","2012-11-14","SV-20365","OFF-ST-10000268","21.54","2","0.0","6.0","1.01"
"IN-2014-19274","2014-11-28","DB-13270","OFF-FA-10000581","21.7035","3","0.47","-5.7465","1.01"
"IN-2014-45734","2014-11-28","MK-18160","OFF-BI-10003018","37.08","3","0.0","17.73","1.01"
"CA-2014-110905","2014-09-11","RW-19690","OFF-PA-10002586","24.9","5","0.0","11.703","1.01"
"CA-2012-156377","2012-12-31","TB-21625","FUR-FU-10002364","14.76","5","0.6","-11.439","1.01"
"CA-2014-148166","2014-10-22","NK-18490","OFF-AR-10004956","17.856","4","0.2","2.0088","1.01"
"CA-2014-131233","2014-04-15","CS-12355","OFF-BI-10000829","10.776","3","0.2","3.5022","1.01"
"CA-2013-107328","2013-08-09","CA-12055","OFF-BI-10002160","15.24","5","0.2","5.334","1.01"
"CA-2013-156251","2013-08-14","TS-21160","OFF-BI-10003529","8.52","3","0.0","4.1748","1.01"
"CA-2013-152471","2013-07-09","ZD-21925","OFF-PA-10004965","15.984","2","0.2","4.995","1.01"
"CA-2014-163692","2014-09-08","Dp-13240","OFF-BI-10003291","7.857","3","0.7","-6.0237","1.01"
"CA-2014-151176","2014-02-14","SV-20785","OFF-AR-10000614","10.71","3","0.0","2.7846","1.01"
"CA-2012-150749","2012-03-29","AS-10240","OFF-AR-10003732","5.56","2","0.0","1.4456","1.01"
"CA-2012-105571","2012-11-07","CP-12340","OFF-BI-10003305","16.146","9","0.7","-12.9168","1.01"
"CA-2011-133305","2011-07-11","MH-17455","OFF-BI-10002954","18.28","5","0.2","6.398","1.01"
"CA-2013-133613","2013-06-18","CP-12340","OFF-BI-10002003","7.96","2","0.0","3.7412","1.01"
"US-2012-126753","2012-08-16","SP-20860","OFF-PA-10002787","10.368","2","0.2","3.6288","1.01"
"CA-2011-151946","2011-06-04","BT-11440","OFF-AP-10001626","15.56","4","0.0","4.0456","1.01"
"CA-2011-133389","2011-06-22","TB-21280","OFF-BI-10001553","8.226","3","0.7","-6.0324","1.01"
"CA-2014-100433","2014-08-12","SJ-20125","OFF-PA-10003441","25.92","4","0.0","12.4416","1.01"
"SO-2012-7640","2012-06-22","PS-8970","OFF-AVE-10001473","11.34","1","0.0","1.68","1.01"
"NI-2011-9200","2011-01-30","AG-900","OFF-IBI-10001772","5.022","2","0.7","-5.538","1.01"
"NI-2012-5810","2012-06-05","SP-10650","OFF-ELI-10003179","13.518","2","0.7","-9.942","1.01"
"IR-2013-1050","2013-02-21","RB-9795","OFF-KRA-10004892","9.0","1","0.0","0.0","1.01"
"IR-2011-4250","2011-09-15","TB-11250","OFF-IBI-10001951","12.9","2","0.0","4.98","1.01"
"NI-2014-9180","2014-07-22","EC-4050","OFF-NOV-10001753","3.654","2","0.7","-3.306","1.01"
"BN-2012-3640","2012-11-19","AS-225","OFF-ACC-10004538","13.68","1","0.0","4.08","1.01"
"CA-2011-8190","2011-09-26","DP-3000","OFF-BIN-10000772","29.85","1","0.0","6.84","1.01"
"NI-2011-7810","2011-11-07","CM-2715","OFF-FIS-10004721","9.666","1","0.7","-12.264","1.01"
"IZ-2014-6230","2014-12-29","CS-2250","OFF-TEN-10003127","16.98","1","0.0","7.98","1.01"
"HR-2014-1830","2014-09-17","TS-11160","OFF-CAR-10001577","49.77","1","0.0","13.92","1.01"
"MX-2013-163783","2013-09-21","KC-16540","OFF-FA-10000644","9.76","1","0.0","4.88","1.01"
"US-2012-149783","2012-04-28","DR-12940","OFF-FA-10003885","26.016","4","0.4","-5.264","1.01"
"MX-2011-147865","2011-04-11","EC-14050","OFF-LA-10003140","13.14","3","0.0","4.68","1.01"
"US-2013-119760","2013-01-17","JC-15385","OFF-ST-10001227","17.12","2","0.2","3.84","1.01"
"MX-2011-139731","2011-12-20","HG-14965","OFF-BI-10002075","9.648","3","0.2","1.068","1.01"
"US-2012-163265","2012-05-15","ME-18010","OFF-LA-10003717","12.096","2","0.2","-1.384","1.0"
"MX-2014-166541","2014-10-02","PO-18850","OFF-AR-10000461","13.18","1","0.0","1.3","1.0"
"MX-2012-142713","2012-06-08","JO-15145","OFF-FA-10000087","11.22","1","0.0","3.02","1.0"
"MX-2013-136224","2013-03-08","KN-16705","OFF-SU-10001722","25.06","1","0.0","11.52","1.0"
"US-2013-108581","2013-05-16","AG-10300","OFF-FA-10004931","23.724","3","0.4","-13.896","1.0"
"ES-2013-2219250","2013-09-24","AR-10405","OFF-EN-10002240","20.16","3","0.5","-5.31","1.0"
"ES-2013-1900042","2013-05-16","AS-10225","OFF-BI-10002799","22.92","2","0.0","5.94","1.0"
"ES-2012-4424003","2012-07-30","ZC-21910","OFF-BI-10004054","8.01","3","0.5","-1.53","1.0"
"ES-2014-5423169","2014-09-17","EP-13915","OFF-BI-10001685","13.38","2","0.0","3.42","1.0"
"ES-2012-3263566","2012-06-12","CB-12535","OFF-FA-10002066","19.77","1","0.0","9.87","1.0"
"ES-2014-2320221","2014-04-26","JM-15865","OFF-LA-10002995","17.28","2","0.0","7.92","1.0"
"ES-2011-1875818","2011-09-06","BM-11650","OFF-BI-10003440","33.21","3","0.0","10.26","1.0"
"IN-2013-10174","2013-01-16","RA-19915","FUR-CH-10001664","324.06","2","0.0","71.28","1.0"
"IN-2014-18238","2014-05-02","KH-16690","OFF-LA-10002939","22.68","2","0.0","4.98","1.0"
"ID-2014-37131","2014-02-24","RB-19705","OFF-LA-10003379","14.355","2","0.45","-10.485","1.0"
"IN-2011-53322","2011-12-26","AR-10345","TEC-PH-10002299","197.64","3","0.1","13.14","1.0"
"IN-2013-67014","2013-11-08","JL-15235","OFF-FA-10001596","130.62","7","0.0","10.29","1.0"
"IN-2014-26470","2014-01-02","KH-16510","OFF-EN-10000968","36.45","1","0.0","4.71","1.0"
"ID-2014-72593","2014-06-05","KE-16420","OFF-FA-10001621","25.6149","3","0.47","-15.5151","1.0"
"IN-2011-41254","2011-06-22","SC-20230","OFF-SU-10000178","36.66","2","0.0","2.88","1.0"
"IN-2012-29137","2012-01-12","BW-11110","OFF-SU-10003897","13.392","1","0.1","2.082","1.0"
"ID-2013-82239","2013-10-11","HH-15010","OFF-LA-10002086","14.112","2","0.4","-4.728","1.0"
"ID-2014-83415","2014-11-04","DL-12925","OFF-PA-10004673","10.116","1","0.4","-1.374","1.0"
"CA-2014-144526","2014-05-01","QJ-19255","OFF-BI-10002353","13.896","3","0.7","-9.264","1.0"
"CA-2013-168354","2013-09-20","RH-19510","OFF-PA-10002377","17.04","3","0.0","7.668","1.0"
"CA-2012-116092","2012-02-15","JM-16195","OFF-PA-10004285","13.36","2","0.0","6.4128","1.0"
"CA-2014-122035","2014-07-21","EM-13825","OFF-LA-10004093","14.62","2","0.0","6.8714","1.0"
"US-2012-123960","2012-06-11","BD-11605","FUR-FU-10004666","29.16","2","0.0","10.7892","1.0"
"CA-2014-123001","2014-09-03","AW-10840","OFF-AR-10001919","9.4","5","0.0","2.726","1.0"
"US-2013-164588","2013-04-17","AP-10915","OFF-AR-10003056","12.84","3","0.0","3.7236","1.0"
"CA-2014-143651","2014-03-26","FM-14215","OFF-AR-10001446","23.1","2","0.0","6.93","1.0"
"CA-2013-161543","2013-05-11","RD-19720","OFF-PA-10003971","11.96","2","0.0","5.8604","1.0"
"CA-2014-100615","2014-04-21","SJ-20215","FUR-FU-10002456","14.56","5","0.6","-6.188","1.0"
"CA-2011-164182","2011-07-14","ST-20530","TEC-PH-10002070","13.494","1","0.4","-2.249","1.0"
"CA-2013-105732","2013-09-14","AG-10270","OFF-LA-10004559","14.4","5","0.0","7.056","1.0"
"CA-2014-150469","2014-01-27","CJ-12010","OFF-FA-10000611","11.84","8","0.0","5.6832","1.0"
"US-2011-127635","2011-09-14","SC-20260","OFF-PA-10004610","6.848","2","0.2","2.14","1.0"
"CA-2012-165554","2012-05-18","AJ-10780","OFF-PA-10003724","10.86","2","0.0","5.3214","1.0"
"CA-2012-136105","2012-06-12","SZ-20035","OFF-ST-10002444","24.56","2","0.0","6.8768","1.0"
"CA-2011-115133","2011-09-26","DA-13450","OFF-PA-10000174","32.896","4","0.2","11.1024","1.0"
"CA-2012-122973","2012-07-18","PJ-19015","FUR-FU-10002364","7.38","1","0.0","2.1402","1.0"
"SF-2014-3260","2014-10-03","LT-7110","OFF-HAR-10001310","18.24","2","0.0","3.96","1.0"
"TU-2012-3070","2012-10-11","KD-6270","OFF-BOS-10001348","12.852","1","0.6","-3.228","1.0"
"RO-2012-5920","2012-10-20","MV-8190","OFF-SAN-10004339","18.93","1","0.0","6.81","1.0"
"SU-2014-5140","2014-11-26","RD-9585","OFF-KLE-10004543","13.56","1","0.0","2.97","1.0"
"NI-2013-4460","2013-07-11","FA-4230","OFF-CAR-10002942","8.748","1","0.7","-11.982","1.0"
"CA-2014-6280","2014-10-20","JD-5895","OFF-CAR-10003030","8.76","1","0.0","4.02","1.0"
"IZ-2013-4480","2013-06-11","PW-9240","OFF-CAM-10003933","19.35","1","0.0","2.1","1.0"
"JO-2014-8690","2014-09-19","RD-9930","OFF-IBI-10000779","20.82","2","0.0","7.02","1.0"
"SF-2014-320","2014-11-06","RH-9555","OFF-BIC-10002942","19.2","1","0.0","4.41","1.0"
"TU-2011-6260","2011-09-08","JL-5130","OFF-ROG-10001818","24.576","2","0.6","-32.004","1.0"
"TU-2013-1530","2013-05-23","LS-7200","OFF-STO-10000128","22.56","4","0.6","-30.48","1.0"
"BO-2014-1160","2014-09-19","DL-3315","OFF-CAR-10001746","6.72","1","0.0","2.82","1.0"
"SF-2013-7960","2013-09-30","GH-4410","OFF-NOV-10001568","11.37","1","0.0","4.08","1.0"
"SA-2014-6550","2014-06-13","RE-9450","OFF-ELD-10001882","10.26","1","0.0","2.64","1.0"
"RW-2011-6640","2011-12-07","AG-390","OFF-SME-10002823","48.48","1","0.0","6.3","1.0"
"RO-2014-3800","2014-12-10","DK-2835","OFF-CAR-10003030","17.52","2","0.0","8.04","1.0"
"ML-2014-4160","2014-04-30","TM-11490","OFF-OIC-10000855","14.19","1","0.0","2.82","1.0"
"CG-2011-30","2011-09-12","HR-4770","OFF-IBI-10000080","15.84","1","0.0","1.26","1.0"
"MX-2012-169047","2012-07-25","BG-11035","OFF-BI-10000188","10.68","3","0.0","0.3","1.0"
